"Product","Status","5K Pricing","CPU","Architecture","Family/Core","Program Memory Size (Kbytes)","Program Memory Size (KWords)","Bootload capable","RAM (bytes)","EEPROM / HEF","I/O Pins","Pin count","Max. CPU Speed MHz","Peripheral Pin Select (PPS)","Vbat for battery backup","Brown-Out Reset (BOR)","Low Voltage Detection","Power On Reset (POR)","Internal Oscillator","Hardware RTCC","Watch Dog Timers (WDT)","# of Comparators","Operational Amplifier","# of A/D Converters","Total # of A/D channels","Max A/D Resolution (bits)","ADC Mode:Max A/D Sample Rate (ksps)","ADCC with Computation","Number of D/A Converters","Number of DAC outputs","Max D/A Resolution (bits)","Internal Voltage Reference (Bandgap)","Zero Cross detect","Slope Compensation / Programmable Ramp Generator","Data Signal Modulator (DSM)","CTMU","Max 8 Bit Digital Timers","Max 16 Bit Digital Timers","Signal Measurement Timer","Hardware Limit Timer","Stand alone PWM","Capture / Compare/PWM (CCP)","Enhanced Capture/Compare/PWM (ECCP)","Max # PWM outputs (including complementary outputs)","Number of PWM Time Bases","Max PWM Resolution (bits)","Quadrature Encoder Interface (QEI)","Angular Timer","Math Accelerator","UART","SPI™","I2C","Number of USB Modules","USB Speed","USB Active Clock Tuning","# of CAN Modules","CAN Transmit Buffers","CAN Receive Buffers","Ethernet","LIN","IrDA","Parallel Port","Windowed Watchdog Timer (WWDT)","CRC/Scan","Configurable Logic Cell Modules (CLC)","Complementary Waveform Generator (CWG) / Complementary Output Generator (COG)","Numerically Controlled Oscillator (NCO)","Programmable switched mode controller","Hardware Cap Voltage Divider ","Cap. Touch Channels","Segment LCD","Keeloq Hardware","Security, Encryption and Authentication ","JTAG","Temp. Range Min.","Temp. Range Max.","Operation Voltage Min.(V)","Operation Voltage Max.(V)","High Voltage Capable","Packages"
" PIC16F883","In Production ","$1.37","8-bit PIC MCU","8","Mid-Range 8-bit","7","4","Yes","256","256 / HEF","25","28","20","No","No","BOR","None","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","11","10","30","No","0","0","0","Yes","No","0","0","No","2","1","0","0","0","1","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","11","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC16F884","In Production ","$1.63","8-bit PIC MCU","8","Mid-Range 8-bit","7","4","Yes","256","256 / HEF","36","40","20","No","No","BOR","None","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","14","10","30","No","0","0","0","Yes","No","0","0","No","2","1","0","0","0","1","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","11","0","No","No","None","-40","125","2","5.5","No","40/PDIP 44/TQFP 44/QFN"
" PIC16F886","In Production ","$1.49","8-bit PIC MCU","8","Mid-Range 8-bit","14","8","Yes","368","256 / HEF","25","28","20","No","No","BOR","None","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","11","10","30","No","0","0","0","Yes","No","0","0","No","2","1","0","0","0","1","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","11","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC16F913","In Production ","$1.72","8-bit PIC MCU","8","Mid-Range 8-bit","7","4","No","256","256","25","28","20","No","No","BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","5","10","30","No","0","0","0","No","No","0","0","No","2","1","0","0","0","1","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","5","60","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC16F914","In Production ","$2.03","8-bit PIC MCU","8","Mid-Range 8-bit","7","4","No","256","256","36","40","20","No","No","BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","8","10","30","No","0","0","0","No","No","0","0","No","2","1","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","8","96","No","No","None","-40","125","2","5.5","No","40/PDIP 44/TQFP 44/QFN"
" PIC16F916","In Production ","$1.93","8-bit PIC MCU","8","Mid-Range 8-bit","14","8","No","352","256","25","28","20","No","No","BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","5","10","30","No","0","0","0","No","No","0","0","No","2","1","0","0","0","1","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","5","60","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC16F917","In Production ","$2.17","8-bit PIC MCU","8","Mid-Range 8-bit","14","8","No","352","256","36","40","20","No","No","BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","8","10","30","No","0","0","0","No","No","0","0","No","2","1","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","8","96","No","No","None","-40","125","2","5.5","No","40/PDIP 44/TQFP 44/QFN"
" PIC16F946","In Production ","$2.31","8-bit PIC MCU","8","Mid-Range 8-bit","14","8","No","336","256","54","64","20","No","No","BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","8","10","30","No","0","0","0","No","No","0","0","No","2","1","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","8","168","No","No","None","-40","125","2","5.5","No","64/TQFP"
" PIC18F1220","In Production ","$1.96","8-bit PIC MCU","8","Baseline 8-bit","4","2","Yes","256","256 / HEF","16","18","40","No","No","None","None","No","8 MHz, 32 kHz ","No","Yes","0","0","1","7","10","30","No","0","0","0","No","No","0","0","No","1","3","0","0","0","0","1","0","0","10","0","No","No","1","0","0","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","18/PDIP 18/SOIC 300mil 28/QFN 20/SSOP 208mil"
" PIC18F1320","In Production ","$2.17","8-bit PIC MCU","8","Baseline 8-bit","8","4","Yes","256","256 / HEF","16","18","40","No","No","None","None","No","8 MHz, 32 kHz ","No","Yes","0","0","1","7","10","30","No","0","0","0","No","No","0","0","No","1","3","0","0","0","0","1","0","0","10","0","No","No","1","0","0","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","18/PDIP 18/SOIC 300mil 28/QFN 20/SSOP 208mil"
" PIC18F13K22","In Production ","$1.16","8-bit PIC MCU","8","High Perf. 8-Bit","8","4","Yes","256","256 / HEF","18","20","64","No","No","Programmable BOR","None","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","12","10","100","No","0","0","0","Yes","No","0","0","No","1","3","0","0","0","0","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","12","0","No","No","None","-40","125","1.8","5.5","No","20/PDIP 20/SOIC 300mil 20/QFN 20/SSOP 208mil"
" PIC18F13K50","In Production ","$1.39","8-bit PIC MCU","8","High Perf. 8-Bit","8","4","Yes","512","256 / HEF","15","20","48","No","No","Programmable BOR","None","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","9","10","100","No","0","0","0","Yes","No","0","0","No","1","3","0","0","0","0","1","0","0","10","0","No","No","1","1","1","1","FS Device","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","9","0","No","No","None","-40","125","1.8","5.5","No","20/PDIP 20/SOIC 300mil 20/SSOP 208mil 20/QFN"
" PIC18F14K22","In Production ","$1.26","8-bit PIC MCU","8","High Perf. 8-Bit","16","8","Yes","512","256 / HEF","18","20","64","No","No","BOR","None","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","12","10","100","No","0","0","0","Yes","No","0","0","No","1","3","0","0","0","0","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","12","0","No","No","None","-40","125","1.8","5.5","No","20/PDIP 28/SOIC 300mil 20/SOIC 300mil 20/QFN 20/SSOP 208mil"
" PIC18F14K50","In Production ","$1.53","8-bit PIC MCU","8","High Perf. 8-Bit","16","8","Yes","768","256 / HEF","15","20","48","No","No","Programmable BOR","None","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","9","10","100","No","0","0","0","Yes","No","0","0","No","1","3","0","0","0","0","1","0","0","10","0","No","No","1","1","1","1","FS Device","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","9","0","No","No","None","-40","125","1.8","5.5","No","20/PDIP 28/SOIC 300mil 20/SOIC 300mil 20/SSOP 208mil 20/QFN"
" PIC18F2220","In Production ","$4.05","8-bit PIC MCU","8","High Perf. 8-Bit","4","2","Yes","512","256 / HEF","25","28","40","No","No","BOR","None","No","8 MHz, 32 kHz ","No","Yes","2","0","1","10","10","30","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP"
" PIC18F2221","In Production ","$1.93","8-bit PIC MCU","8","High Perf. 8-Bit","4","2","Yes","512","256 / HEF","25","28","40","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","10","10","100","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC18F2320","In Production ","$4.38","8-bit PIC MCU","8","High Perf. 8-Bit","8","4","Yes","512","256 / HEF","25","28","40","No","No","BOR","None","No","8 MHz, 32 kHz ","No","Yes","2","0","1","10","10","30","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP"
" PIC18F2321","In Production ","$2.06","8-bit PIC MCU","8","High Perf. 8-Bit","8","4","Yes","512","256 / HEF","25","28","40","No","No","Programmable BOR","Programmable LVD","No","8 MHz, 32 kHz ","No","Yes","2","0","1","10","10","100","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC18F2331","In Production ","$3.08","8-bit PIC MCU","8","High Perf. 8-Bit","8","4","Yes","768","256 / HEF","24","28","40","No","No","Programmable BOR","Programmable LVD","No","8 MHz, 32 kHz ","No","Yes","0","0","1","5","10","200","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","1","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN-S"
" PIC18F23K20","In Production ","$1.23","8-bit PIC MCU","8","High Perf. 8-Bit","8","4","Yes","512","256 / HEF","25","28","64","No","No","Programmable BOR","Programmable LVD","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","10","10","100","No","0","0","0","Yes","No","0","0","No","1","3","0","0","0","1","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","10","0","No","No","None","-40","125","1.8","3.6","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil 28/UQFN"
" PIC18F23K22","In Production ","$1.31","8-bit PIC MCU","8","High Perf. 8-Bit","8","4","Yes","512","256 / HEF","25","28","64","No","No","Programmable BOR","Programmable LVD","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","17","10","100","No","1","1","5","Yes","No","0","0","Yes","1","3","0","0","0","1","1","0","0","0","0","No","No","2","2","2","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","17","0","No","No","None","-40","125","1.8","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil 28/UQFN"
" PIC18F2420","In Production ","$2.73","8-bit PIC MCU","8","High Perf. 8-Bit","16","8","Yes","768","256 / HEF","25","28","40","No","No","Programmable BOR","Programmable LVD","No","8 MHz, 32 kHz ","No","Yes","2","0","1","10","10","100","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN"
" PIC18F2423","In Production ","$3.02","8-bit PIC MCU","8","High Perf. 8-Bit","16","8","Yes","768","256 / HEF","25","28","40","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","10","12","80","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN"
" PIC18F2431","In Production ","$3.22","8-bit PIC MCU","8","High Perf. 8-Bit","16","8","Yes","768","256 / HEF","24","28","40","No","No","Programmable BOR","Programmable LVD","No","8 MHz, 32 kHz ","No","Yes","0","0","1","5","10","200","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","1","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN-S"
" PIC18F2455","In Production ","$3.30","8-bit PIC MCU","8","High Perf. 8-Bit","24","12","Yes","2048","256 / HEF","24","28","48","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","10","10","100","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","1","FS Device","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","85","2","5.5","No","28/SOIC 300mil 28/SPDIP"
" PIC18F2458","In Production ","$3.58","8-bit PIC MCU","8","High Perf. 8-Bit","24","12","Yes","2048","256 / HEF","24","28","48","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","10","12","50","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","1","FS Device","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","85","2","5.5","No","28/SOIC 300mil 28/SPDIP"
" PIC18F2480","In Production ","$3.72","8-bit PIC MCU","8","High Perf. 8-Bit","16","8","Yes","768","256 / HEF","25","28","40","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","0","0","1","8","10","100","No","0","0","0","No","No","0","0","No","1","3","0","0","0","1","0","0","0","10","0","No","No","1","1","1","0","None","No","1","3","2","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN-S"
" PIC18F24K20","In Production ","$1.30","8-bit PIC MCU","8","High Perf. 8-Bit","16","8","Yes","768","256 / HEF","25","28","64","No","No","Programmable BOR","Programmable LVD","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","10","10","100","No","0","0","0","Yes","No","0","0","No","1","3","0","0","0","1","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","10","0","No","No","None","-40","125","1.8","3.6","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC18F24K22","In Production ","$1.48","8-bit PIC MCU","8","High Perf. 8-Bit","16","8","Yes","768","256 / HEF","25","28","64","No","No","Programmable BOR","Programmable LVD","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","17","10","100","No","1","1","5","Yes","No","0","0","Yes","1","3","0","0","0","1","1","0","0","0","0","No","No","2","2","2","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","17","0","No","No","None","-40","125","1.8","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil 28/UQFN"
" PIC18F24K50","In Production ","$1.65","8-bit PIC MCU","8"," High Perf. 8-bit ","16","8","Yes","2048","256 / HEF","25","28","48","No","No","Programmable BOR","Programmable LVD","No","16 MHz, 32 kHz ","No","Yes","2","0","1","14","10","100","No","1","1","5","Yes","No","0","0","Yes","2","2","0","0","0","1","1","0","0","10","0","No","No","1","1","1","1","FS Device","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","14","0","No","No","None","-40","125","1.8","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC18F2520","In Production ","$3.18","8-bit PIC MCU","8","High Perf. 8-Bit","32","16","Yes","1536","256 / HEF","25","28","40","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","10","10","100","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN"
" PIC18F2523","In Production ","$3.46","8-bit PIC MCU","8","High Perf. 8-Bit","32","16","Yes","1536","256 / HEF","25","28","40","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","10","12","50","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN"
" PIC18F2550","In Production ","$3.44","8-bit PIC MCU","8","High Perf. 8-Bit","32","16","Yes","2048","256 / HEF","24","28","48","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","10","10","100","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","1","FS Device","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","85","2","5.5","No","28/SOIC 300mil 28/SPDIP"
" PIC18F2553","In Production ","$4.12","8-bit PIC MCU","8","High Perf. 8-Bit","32","16","Yes","2048","256 / HEF","24","28","48","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","10","12","50","No","0","0","0","No","No","0","0","No","1","3","0","0","0","2","0","0","0","10","0","No","No","1","1","1","1","FS Device","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","85","2","5.5","No","28/SOIC 300mil 28/SPDIP"
" PIC18F2580","In Production ","$4.17","8-bit PIC MCU","8","High Perf. 8-Bit","32","16","Yes","1536","256 / HEF","25","28","40","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","0","0","1","8","10","100","No","0","0","0","No","No","0","0","No","1","3","0","0","0","1","0","0","0","10","0","No","No","1","1","1","0","None","No","1","3","2","None","Yes","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN-S"
" PIC18F25K20","In Production ","$1.37","8-bit PIC MCU","8","High Perf. 8-Bit","32","16","Yes","1536","256 / HEF","25","28","64","No","No","Programmable BOR","Programmable LVD","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","10","10","100","No","0","0","0","Yes","No","0","0","No","1","3","0","0","0","1","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","10","0","No","No","None","-40","125","1.8","3.6","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC18F25K22","In Production ","$1.62","8-bit PIC MCU","8","High Perf. 8-Bit","32","16","Yes","1536","256 / HEF","25","28","64","No","No","Programmable BOR","Programmable LVD","Yes","16 MHz, 32 kHz ","No","Yes","2","0","1","17","10","100","No","1","1","5","Yes","No","0","0","Yes","3","4","0","0","0","2","3","0","0","10","0","No","No","2","2","2","0","None","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","17","0","No","No","None","-40","125","1.8","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC18F25K50","In Production ","$1.76","8-bit PIC MCU","8"," High Perf. 8-bit ","32","16","Yes","2048","256 / HEF","25","28","48","No","No","Programmable BOR","Programmable LVD","No","16 MHz ","No","Yes","2","0","1","14","10","100","No","1","1","5","Yes","No","0","0","Yes","2","2","0","0","0","1","1","0","0","10","0","No","No","1","1","1","1","FS Device","No","0","0","0","None","Yes","No","No","No","No","0","0","0","0","No","14","0","No","No","None","-40","125","1.8","5.5","No","28/SOIC 300mil 28/SPDIP 28/QFN 28/SSOP 208mil"
" PIC18F4220","In Production ","$4.46","8-bit PIC MCU","8","High Perf. 8-Bit","4","2","Yes","512","256 / HEF","36","40","40","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","13","10","30","No","0","0","0","No","No","0","0","No","1","3","0","0","0","1","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","No","No","PSP","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","40/PDIP 44/TQFP 44/QFN"
" PIC18F4221","In Production ","$2.17","8-bit PIC MCU","8","High Perf. 8-Bit","4","2","Yes","512","256 / HEF","36","40","40","No","No","Programmable BOR","Programmable LVD","Yes","8 MHz, 32 kHz ","No","Yes","2","0","1","13","10","100","No","0","0","0","No","No","0","0","No","1","3","0","0","0","1","1","0","0","10","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","No","PSP","No","No","0","0","0","0","No","0","0","No","No","None","-40","85","2","5.5","No","40/PDIP 44/TQFP 44/QFN"
